id_inscricao,cor_raca,ensino,estado_civil,nota_matematica,nota_ciencias_natureza,nota_ciencias_humanas,nota_linguagens_codigos,sexo,sigla_uf_prova,tipo_escola,renda_familiar,tem_internet
210060439134,3,1,1,439.3,429.9,477.4,469.3,F,RJ,2,B,B
210059079256,2,1,1,339.5,474.7,521.6,514.2,M,RJ,2,C,B
210061092385,1,1,1,507.9,467.3,534.9,469.3,F,RJ,2,C,B
210058458024,1,1,1,504.4,463.7,469.4,483.7,F,RJ,2,E,B
210058113236,3,1,1,543.4,388.7,541.9,528.6,F,RJ,2,B,A
210058392904,3,1,1,473.5,429.8,525.8,413.8,F,RJ,2,B,B
210060312862,3,1,1,705.2,609.2,661.5,529.7,M,RJ,3,K,B
210058516178,2,1,1,386.8,469.5,494.0,533.7,F,RJ,2,G,B
210058279130,3,1,1,473.7,449.0,490.2,517.7,F,RJ,2,E,B
210060282467,2,1,1,476.8,476.1,525.3,563.3,F,RJ,2,B,B
210060459768,3,1,1,585.0,456.5,639.3,589.6,M,RJ,3,F,B
210061562023,2,1,1,537.3,455.1,602.0,555.0,M,RJ,2,D,A
210058271052,1,1,1,586.1,576.1,588.7,596.5,F,RJ,2,B,B
210058172614,1,1,1,614.5,454.3,529.7,523.7,F,RJ,3,E,B
210061155546,1,1,1,681.7,554.8,663.2,602.7,M,RJ,2,C,B
210058440902,1,1,1,708.0,633.4,636.9,614.4,F,RJ,2,H,B
210058180764,1,1,1,454.2,498.7,497.7,435.3,M,RJ,2,G,B
210059158985,1,1,1,551.2,382.1,572.4,546.1,M,RJ,2,C,B
210061727937,1,1,1,757.5,659.2,619.0,572.2,M,RJ,3,H,B
210058283789,1,1,1,473.3,539.0,552.2,452.5,F,RJ,3,H,B
210059572412,1,1,1,786.3,630.0,563.2,569.4,M,RJ,2,B,B
210060910623,3,1,1,533.6,381.6,489.9,573.2,F,RJ,3,B,A
210058300374,2,1,1,368.6,433.6,447.5,504.1,F,RJ,2,B,B
210062044574,1,1,1,588.0,491.5,587.4,536.2,M,RJ,3,B,B
210061790492,1,1,1,644.1,526.0,605.1,555.6,M,RJ,2,C,B
210061724173,1,1,1,523.8,459.4,476.3,418.6,F,RJ,2,B,B
210058489449,3,1,1,434.9,407.3,409.3,421.5,F,RJ,2,B,B
210061851394,1,1,1,485.0,485.9,460.1,483.6,M,RJ,2,C,B
210061719489,3,1,1,412.4,526.2,381.9,439.4,M,RJ,2,C,B
210061476888,1,1,1,520.3,547.4,493.2,552.7,M,RJ,2,G,B
210061840574,3,1,1,380.4,340.2,386.4,310.0,M,RJ,2,B,A
210059682627,2,1,1,637.6,602.7,586.8,548.5,M,RJ,3,B,B
210061389625,3,1,1,576.9,458.8,349.7,453.3,F,RJ,2,I,B
210060402132,2,1,1,369.9,412.7,472.4,455.1,F,RJ,2,A,B
210060383784,2,1,1,627.4,419.8,530.5,597.2,F,RJ,2,C,B
210060516225,2,1,1,434.9,474.2,443.6,488.3,F,RJ,2,B,B
210061659345,1,1,1,650.5,548.4,589.1,596.1,M,RJ,2,B,B
210061125454,2,1,1,384.9,398.6,498.1,552.5,F,RJ,2,C,B
210058468781,1,1,1,450.4,472.8,573.6,492.1,F,RJ,2,B,B
210059553039,1,1,1,456.2,532.0,504.5,512.7,F,RJ,2,B,B
210058335606,1,1,1,480.7,506.5,569.9,576.7,F,RJ,2,D,B
210059247267,2,1,1,616.0,478.4,610.9,576.7,F,RJ,2,C,B
210061224520,1,1,1,491.2,517.0,385.3,509.4,F,RJ,3,J,B
210059981855,3,1,1,523.5,463.6,471.1,513.2,M,RJ,2,E,B
210058810252,1,1,1,422.1,398.1,524.7,464.4,F,RJ,2,B,B
210058451485,1,1,1,418.0,402.4,496.4,379.9,M,RJ,2,B,B
210058518752,3,1,1,492.8,497.2,431.8,471.6,M,RJ,2,A,B
210059818839,1,1,0,528.4,460.3,505.0,525.3,M,RJ,2,D,B
210061690547,3,1,1,424.6,502.4,454.0,473.9,F,RJ,3,O,B
210060428477,3,1,1,469.9,437.8,469.2,460.6,F,RJ,2,B,B
210060321416,1,1,1,467.8,496.1,507.2,543.5,F,RJ,2,D,B
210058277753,2,1,1,553.4,519.7,495.4,580.4,F,RJ,3,I,B
210061084499,5,1,1,347.0,420.9,385.3,479.3,M,RJ,2,B,B
210060396635,1,1,1,556.2,527.2,598.0,631.6,F,RJ,2,A,B
210061154106,4,1,1,374.7,452.6,470.2,430.7,F,RJ,2,B,B
210059825222,2,1,1,505.3,462.6,512.9,546.7,F,RJ,2,B,B
210059907841,1,1,1,347.6,391.7,493.2,506.0,F,RJ,2,B,B
210059139744,1,1,1,366.4,479.4,509.9,474.0,F,RJ,2,B,B
210059368074,1,1,1,508.2,444.6,482.3,547.6,F,RJ,3,E,B
210060487999,2,1,1,422.5,495.6,452.2,426.4,F,RJ,2,A,B
210060757026,1,1,1,583.1,486.4,556.2,572.7,F,RJ,2,G,B
210059776499,1,1,1,552.1,525.6,541.8,550.0,M,RJ,3,E,B
210059255041,3,1,3,479.9,441.8,566.0,470.7,M,RJ,2,B,B
210060680072,1,1,1,615.4,522.2,556.3,647.2,F,RJ,3,F,B
210060454806,1,1,1,469.6,393.4,429.9,471.2,M,RJ,2,B,B
210059720110,1,1,1,558.7,416.4,389.9,423.6,M,RJ,2,L,B
210058832623,1,1,1,513.3,442.9,454.1,538.4,M,RJ,2,D,B
210059748031,3,1,1,553.7,410.8,500.2,543.9,F,RJ,3,C,B
210060299148,2,1,1,457.0,515.0,531.6,475.0,F,RJ,2,C,B
210060679820,2,1,1,518.9,450.5,384.0,487.7,F,RJ,2,B,B
210060805246,1,1,1,416.1,451.8,515.5,515.0,F,RJ,2,C,B
210058511083,3,1,1,517.9,456.4,473.9,436.1,M,RJ,2,C,B
210059453149,3,1,0,353.4,449.8,406.6,316.3,M,RJ,2,B,B
210060286428,3,1,1,377.9,487.3,441.0,487.7,F,RJ,2,B,B
210059314482,3,1,1,581.7,440.9,488.6,533.3,M,RJ,2,D,B
210058764372,1,1,1,643.3,595.2,586.6,561.3,M,RJ,2,P,B
210060554203,4,1,1,377.3,354.7,419.6,463.6,F,RJ,2,C,B
210061295086,1,1,1,408.4,557.8,548.6,612.1,F,RJ,2,D,B
210060261209,2,1,1,414.6,435.0,441.6,548.8,F,RJ,2,B,B
210059975288,3,1,1,464.1,436.5,451.4,418.9,F,RJ,2,E,B
210060495859,2,1,1,518.9,494.2,531.2,527.2,F,RJ,2,A,A
210060693620,3,1,1,498.2,476.2,531.9,526.2,M,RJ,2,B,B
210059650803,1,1,1,476.0,551.4,569.7,544.3,F,RJ,2,C,B
210059066970,3,1,1,459.0,453.7,451.9,328.0,F,RJ,2,C,B
210058663810,2,1,1,577.3,481.0,483.1,477.7,F,RJ,2,B,B
210059421379,1,1,1,706.1,618.6,637.9,521.2,M,RJ,2,G,B
210060589825,3,1,0,370.6,485.3,513.1,506.4,F,RJ,2,B,B
210058686832,3,1,0,532.6,551.8,645.5,588.7,M,RJ,2,C,B
210059591331,3,1,1,569.1,501.6,475.8,549.8,F,RJ,2,A,A
210058320000,1,1,1,681.3,608.9,649.0,658.6,F,RJ,2,C,B
210058581042,1,1,1,507.3,543.5,551.4,570.3,F,RJ,3,E,B
210061420513,4,1,1,537.8,464.1,534.3,518.3,F,RJ,2,B,B
210060894481,2,1,1,566.5,468.5,519.2,517.3,M,RJ,2,B,A
210059455416,1,1,1,765.5,630.3,659.6,658.0,F,RJ,2,M,B
210059110662,0,1,0,683.3,535.8,614.0,599.7,M,RJ,2,F,B
210058822581,2,1,1,348.3,440.4,389.5,460.4,F,RJ,2,D,B
210058703585,1,1,1,454.7,473.3,543.2,529.5,F,RJ,2,C,B
210060438281,2,1,1,534.2,441.5,529.1,516.2,F,RJ,2,D,B
210059646021,3,1,1,538.6,446.9,316.6,512.2,F,RJ,2,G,B
210058269095,3,1,1,605.2,570.6,507.1,545.7,M,RJ,2,D,B
210059203556,3,1,1,491.1,456.7,369.5,380.0,M,RJ,2,E,B
210058473425,2,1,1,587.4,533.5,535.1,568.2,M,RN,2,B,B
210061598591,1,1,1,488.4,405.4,454.9,425.7,F,RN,2,D,B
210058803521,2,1,0,475.7,537.4,505.0,488.1,F,RN,2,B,B
210059890542,1,1,1,587.6,546.7,599.1,569.9,F,RN,2,D,B
210058190555,0,1,1,541.2,462.2,550.3,556.3,F,RN,2,B,B
210060363728,0,1,1,531.4,428.7,594.7,577.9,F,RN,2,D,B
210060426573,2,1,1,346.6,481.7,473.3,571.2,M,RN,2,C,B
210060942648,2,1,1,449.3,428.9,412.2,502.6,M,RN,2,B,B
210060694089,5,1,1,577.9,566.9,509.2,571.0,F,RN,2,B,B
210061027609,2,1,1,476.7,377.4,462.0,415.4,M,RN,2,A,B
210059455036,2,1,1,590.6,537.5,568.3,546.3,M,RN,2,B,B
210060783434,1,1,1,487.7,477.9,348.8,427.8,M,RN,3,E,B
210060525526,1,1,1,358.5,379.2,476.3,437.3,F,RN,2,A,A
210058467526,5,1,1,498.8,431.0,530.1,511.7,F,RN,2,A,B
210058275128,3,1,1,412.5,343.9,425.1,376.2,F,RN,2,B,B
210061328951,1,1,1,624.9,519.0,586.5,498.8,F,RN,3,I,B
210058058572,3,1,1,506.7,479.0,558.5,560.5,F,RN,2,B,B
210060520569,1,1,1,426.1,492.6,475.3,529.2,F,RN,2,B,B
210061594141,3,1,1,346.6,398.9,356.6,363.0,F,RN,2,B,B
210058510003,3,1,1,397.4,426.9,468.1,522.3,M,RN,2,D,B
210059949992,1,1,1,413.2,477.7,577.6,589.5,F,RN,3,D,B
210061098855,5,1,1,398.3,496.4,367.8,382.4,M,RN,2,A,B
210061278559,3,1,1,688.5,570.2,586.0,603.1,M,RN,2,D,B
210058447048,4,1,1,533.2,377.8,479.6,468.8,M,RN,2,B,B
210058380127,3,1,1,452.5,431.6,483.7,465.1,M,RN,2,B,B
210061608051,3,1,1,639.9,539.5,545.6,541.0,M,RN,2,B,A
210061561063,2,1,1,385.1,439.2,494.8,507.3,F,RN,2,B,B
210059739064,2,1,1,391.8,438.9,459.7,497.1,F,RN,3,B,B
210060323322,3,1,1,463.3,405.8,411.4,408.7,M,RN,2,A,B
210060159334,3,1,1,651.3,556.0,572.0,552.3,M,RN,2,C,B
210059218865,1,1,0,503.6,536.9,379.6,506.3,F,RN,2,B,B
210059344787,2,1,1,495.8,400.3,363.2,404.6,M,RN,2,B,B
210058537992,1,1,1,477.0,456.6,416.7,465.2,F,RN,2,B,B
210058389585,3,1,1,676.8,481.8,508.3,427.7,M,RN,2,D,B
210060963985,3,1,1,565.3,436.6,508.6,479.8,F,RN,2,B,B
210059129467,3,1,1,426.6,575.6,496.5,487.3,M,RN,3,E,B
210060268026,2,1,1,640.8,556.0,574.4,602.0,F,RN,2,M,B
210059479124,3,1,1,510.2,435.4,489.0,441.1,F,RN,2,A,B
210058229103,3,1,1,613.5,488.0,533.5,534.6,F,RN,2,B,B
210059859172,1,1,1,594.4,474.5,465.8,560.5,M,RN,2,B,B
210060624417,3,1,1,391.1,491.8,460.2,545.6,F,RN,2,B,A
210060630479,2,1,1,433.1,387.2,416.1,506.0,F,RN,2,D,A
210058700788,3,1,1,475.7,530.8,545.8,520.2,F,RN,2,B,B
210059001050,3,1,1,408.4,431.7,552.8,568.0,F,RN,2,B,B
210058734669,3,1,1,500.3,505.4,520.6,479.7,F,RN,2,B,B
210059170133,2,1,1,350.9,497.3,450.9,411.4,F,RN,2,B,B
210059075169,3,1,1,355.0,366.0,581.7,585.1,F,RN,2,E,B
210058154092,2,1,1,743.0,648.7,720.2,650.5,F,RN,3,B,B
210059388629,2,1,1,486.1,528.3,547.8,514.7,M,RN,2,C,B
210058662674,3,1,1,465.0,523.3,489.1,501.3,M,RN,2,B,B
210058455600,3,1,1,597.4,504.7,541.7,560.3,M,RN,3,B,A
210060430668,1,1,1,795.6,630.2,632.5,585.1,M,RN,3,P,B
210058562592,1,1,1,544.9,486.7,519.0,504.4,M,RN,2,C,B
210058364357,2,1,1,487.4,541.1,471.0,454.0,M,RN,2,E,B
210061895697,3,1,1,541.1,342.8,392.1,440.4,F,RN,2,A,B
210058121441,1,1,1,472.2,463.6,542.5,547.1,F,RN,2,E,B
210061241307,3,1,1,446.2,521.9,529.7,552.5,F,RN,2,C,B
210061466140,3,1,1,626.4,536.8,467.0,564.4,M,RN,2,G,B
210060417382,3,1,1,493.4,434.3,486.9,512.3,F,RN,2,B,B
210058737950,2,1,1,665.2,612.6,577.0,584.2,F,RN,2,G,B
210059800150,3,1,1,457.9,355.9,445.7,441.1,F,RN,2,B,B
210060528285,3,1,1,439.8,434.4,499.1,500.4,F,RN,2,A,B
210060467340,1,1,1,454.8,486.4,455.5,528.1,F,RN,2,C,A
210061520610,2,1,1,387.9,583.6,600.4,555.1,M,RN,2,D,B
210061623846,3,1,1,595.2,472.9,574.7,533.1,M,RN,2,B,B
210060718461,3,1,1,355.8,393.7,475.2,496.1,F,RN,3,D,B
210060151744,3,1,1,437.3,506.2,573.5,540.6,M,RN,2,B,B
210061825881,3,1,1,446.2,502.2,498.5,531.2,F,RN,2,B,B
210061750987,1,1,1,388.3,412.1,378.9,390.1,M,RN,2,A,B
210062048857,3,1,1,430.6,461.8,432.0,438.8,F,RN,2,B,B
210058338496,1,1,1,373.8,395.8,427.3,444.2,F,RN,2,B,B
210061421294,1,1,1,507.5,388.7,490.2,434.6,F,RN,2,B,B
210060817676,1,1,1,403.1,460.9,459.6,454.8,F,RN,2,B,B
210058646928,3,1,1,483.9,546.2,490.2,492.6,F,RN,2,B,B
210060293199,2,1,1,589.5,525.2,595.2,528.8,M,RN,2,B,B
210061990910,3,1,1,384.7,367.1,339.5,395.0,F,RN,2,C,B
210061593873,3,1,1,565.1,570.4,537.3,502.9,M,RN,2,C,B
210060156367,3,1,1,413.2,453.1,506.1,430.7,F,RN,2,B,B
210059100450,1,1,1,356.2,437.8,536.4,468.0,F,RN,2,B,B
210059377936,3,1,2,404.0,403.8,437.1,482.8,F,RN,2,A,B
210059611828,1,1,1,650.4,476.4,643.5,612.7,M,RN,2,C,B
210059239835,1,1,1,417.4,427.9,472.0,431.1,F,RN,2,B,B
210058936590,4,1,1,499.3,436.0,475.7,522.2,F,RN,2,B,A
210061926414,3,1,1,434.6,472.1,445.0,495.7,F,RN,2,B,B
210060792546,3,1,2,457.1,491.4,467.0,447.8,F,RN,2,A,A
210058670199,3,1,1,511.6,509.7,484.9,547.1,F,RN,2,B,B
210060402641,3,1,1,381.1,374.2,482.1,469.8,F,RN,2,A,A
210059353391,3,1,1,387.9,503.6,444.6,441.6,F,RN,2,B,B
210060219386,1,1,1,397.1,358.0,544.0,565.3,F,RN,2,B,B
210060280961,1,1,1,396.3,491.8,453.3,463.9,M,RN,2,B,B
210059735398,3,1,1,524.9,484.4,504.9,501.4,M,RN,2,B,B
210058739522,2,1,1,370.5,418.8,476.8,520.1,F,RN,2,B,B
210059373004,3,1,1,363.3,380.6,402.8,406.3,F,RN,2,B,B
210059527279,1,1,1,495.3,491.3,522.3,469.6,F,RN,2,B,B
210060834654,3,1,1,448.7,430.5,591.7,549.9,F,RN,2,B,B
210059542703,3,1,1,596.3,482.9,572.1,561.1,F,RN,3,C,B
210059879442,3,1,1,535.5,427.2,440.3,437.2,F,RN,2,D,B
210061366549,1,1,1,415.1,489.3,489.8,443.3,F,RN,2,B,B
210060074819,2,1,0,458.4,406.6,517.8,445.5,M,RN,2,C,B
210060634091,3,1,0,497.9,390.2,350.3,364.2,F,RN,2,B,A
210059931811,1,1,1,544.6,531.1,514.1,511.2,M,RN,2,C,B
210060948100,3,1,1,459.2,397.7,520.9,469.7,F,RN,2,A,B
210058046214,1,1,1,455.2,435.8,476.2,443.6,M,RN,3,G,B
210058077917,3,1,1,561.8,414.4,557.3,499.2,F,RN,2,C,B
210060188663,3,1,1,628.6,572.5,591.6,580.4,M,RN,2,B,B
210058250902,1,1,1,570.7,454.7,399.1,460.6,M,RN,3,I,B
210059358001,3,1,1,465.2,438.5,474.5,536.7,M,RN,2,B,B
210061139035,3,1,1,631.0,524.9,591.9,574.0,F,RN,2,E,B
210058721843,3,1,1,379.8,345.9,482.4,498.9,F,RN,2,B,A
210058490467,3,1,1,503.3,473.4,467.3,530.5,F,RN,2,B,B
210061029733,1,1,1,531.0,505.5,484.7,548.0,M,RN,2,A,B
210058690023,3,1,1,477.4,407.9,515.2,488.8,F,RN,2,B,B
210058253695,1,1,0,644.7,537.2,647.9,630.2,F,RN,2,E,B
210058535351,1,1,1,565.5,371.9,490.1,609.2,M,RN,2,B,B
210058746656,1,1,1,517.6,475.3,577.4,573.8,F,RN,2,B,B
210058222712,3,1,1,362.9,466.0,480.6,492.1,F,RN,2,D,B
210061462627,2,1,1,415.8,344.1,426.4,434.0,F,RN,2,D,B
210058458264,2,1,1,380.2,421.0,552.3,517.9,F,RN,2,B,B
210061595635,3,1,1,367.3,386.3,511.6,465.4,F,RN,2,A,B
210058624103,3,1,1,584.4,409.9,461.7,501.2,F,RN,2,B,B
210061762639,1,2,1,357.9,558.6,528.9,546.6,M,RN,2,F,B
210060423706,3,1,1,445.8,374.4,485.7,483.2,M,RN,2,B,B
210059844403,3,1,1,482.2,522.9,562.7,549.2,F,RN,2,B,B
210058475540,3,1,1,387.2,505.4,551.6,451.3,F,RN,2,B,B
210059702674,3,1,1,652.8,598.1,522.4,519.5,F,RN,2,H,B
210061165091,3,1,0,463.4,421.6,455.2,486.3,M,RN,2,B,B
210061023078,3,1,1,593.3,389.6,582.5,607.2,M,RN,2,D,B
210058251763,1,1,1,713.5,660.6,632.1,482.5,M,RN,3,Q,B
210058713196,1,1,1,516.4,459.3,497.5,458.3,F,RN,2,B,B
210058479637,3,1,1,437.9,333.9,532.1,476.6,M,RN,2,B,B
210061017485,1,1,1,453.5,476.7,472.7,525.2,M,RN,2,B,B
210062032209,3,1,1,460.4,498.4,490.7,545.5,F,RN,3,F,B
210061185914,3,1,1,374.8,459.2,495.7,441.6,F,RN,2,B,B
210061102907,3,1,1,486.4,463.3,462.6,501.5,M,RN,2,C,B
210059991052,3,1,1,597.5,585.0,583.0,601.1,M,RN,3,J,B
210061874651,3,1,1,379.3,366.5,379.0,401.1,F,RN,2,B,B
210061700098,2,1,1,450.3,423.1,374.2,359.6,M,RN,2,C,B
210060198005,3,1,1,565.0,423.6,513.4,406.3,F,RN,3,B,A
210061740724,3,1,1,561.9,398.1,439.7,408.9,F,RN,2,D,B
210061690201,1,1,1,569.4,396.4,521.1,524.8,M,RN,2,B,B
210061644090,2,1,1,443.9,352.6,330.5,384.8,M,RN,2,B,B
210060823303,2,1,1,386.2,389.1,461.8,457.5,F,RN,2,A,B
210059511933,1,1,1,526.8,449.5,531.4,462.7,M,RN,2,A,A
210060615460,1,1,1,442.5,471.1,463.1,452.7,M,RN,2,D,B
210059268054,1,1,1,467.6,443.3,428.8,509.8,F,RN,2,B,B
210061606615,1,1,1,480.5,377.7,516.5,383.7,F,RN,2,C,A
210059592462,1,1,1,710.3,513.5,568.1,603.2,M,RN,2,C,B
210059279036,3,1,1,380.2,453.3,478.1,457.1,F,RN,2,G,B
210058729370,3,1,1,542.2,473.4,446.8,502.5,F,RN,2,C,B
210060689759,1,1,1,498.3,514.9,518.2,494.1,F,RN,2,B,B
210060769737,3,1,1,523.5,489.5,417.3,473.4,F,RN,2,B,B
210060093436,3,1,1,506.4,456.7,516.6,509.7,F,RN,2,B,B
210059678579,1,1,1,544.5,476.5,468.4,432.8,F,RN,2,B,B
210059456334,1,1,1,369.7,436.4,587.8,527.4,F,RN,2,C,B
210059165154,3,1,1,370.3,332.8,491.7,506.9,F,RN,2,B,B
210059910201,1,1,1,516.5,474.1,470.5,493.5,F,RN,3,I,B
210059083171,1,1,1,430.9,374.8,511.8,533.3,F,RN,2,B,B
210059699458,1,1,0,460.1,384.6,321.7,425.0,F,RN,2,B,B
210060097180,3,1,1,448.6,456.7,488.6,403.3,F,RN,2,C,B
210060018999,3,1,1,448.9,463.0,462.5,513.5,F,RN,2,B,B
210059046815,3,1,1,480.2,439.7,546.3,589.9,F,RN,2,E,B
210060725024,1,1,1,460.8,454.4,540.1,504.6,F,RN,2,C,B
210060938640,3,1,1,479.9,402.5,498.5,527.7,F,RN,2,B,B
210060691423,3,1,1,622.7,479.4,520.1,549.1,F,RN,2,H,B
210060412651,3,1,3,578.4,487.7,511.2,482.3,M,RN,2,B,B
210060044134,1,1,1,523.2,410.7,443.2,315.0,F,RN,2,A,A
210058217882,3,1,1,668.5,528.6,514.7,582.2,M,RN,2,B,B
210059878039,3,1,1,670.4,553.5,600.7,568.4,F,RN,2,G,B
210059214041,3,1,0,479.8,488.3,476.0,525.0,F,RN,2,B,B
210058201806,1,1,1,347.3,526.2,505.3,549.5,F,RN,2,D,B
210061288789,1,1,1,488.9,391.9,481.5,474.3,F,RN,2,B,B
210059143761,3,1,1,431.6,470.6,493.6,481.1,M,RN,2,C,B
210059655700,3,1,1,391.9,376.8,442.7,461.6,M,RN,2,A,B
210058606624,3,1,1,375.3,419.8,402.4,436.5,F,RN,2,B,B
210060850906,1,1,1,601.1,480.9,574.3,530.1,F,RN,2,C,B
210061149536,1,1,1,474.8,522.1,544.9,508.9,F,RN,2,B,B
210058297396,3,1,1,587.4,489.5,599.6,625.5,M,RN,2,C,B
210058875417,3,1,1,563.5,577.6,539.3,529.5,M,RN,2,B,B
210061980359,1,1,1,401.1,342.6,394.4,380.5,M,RN,2,B,B
210061446050,1,1,1,356.1,417.3,436.3,422.4,F,RN,2,B,B
210061815718,1,1,1,532.4,489.5,,,M,RN,2,B,B
210060054335,1,1,1,465.8,460.1,,,F,RN,2,F,B
210061024126,1,1,1,478.6,531.0,502.8,509.1,F,RN,3,H,B
210059788735,1,1,1,342.7,438.3,320.3,467.7,F,RN,3,C,B
210059466093,3,1,1,329.8,425.7,0.0,379.5,F,RN,2,A,B
210060573024,3,1,1,522.5,473.5,441.7,525.8,M,RN,2,B,B
210060556871,1,1,1,599.3,530.0,534.5,571.0,M,RN,2,I,B
210059813363,3,1,1,440.0,417.2,466.9,448.8,M,RN,2,A,B
210058431374,1,1,1,419.0,450.9,457.9,562.1,F,RN,2,B,B
210058280137,1,1,1,404.4,497.9,526.9,509.7,F,RN,2,D,B
210058366138,3,1,1,676.8,645.7,689.6,605.1,F,RN,2,B,B
210058041738,1,1,1,642.3,551.8,586.0,602.6,F,RN,2,B,B
210058857042,1,1,1,484.6,460.0,474.7,481.5,F,RN,2,B,B
210058203070,3,1,1,656.3,593.6,605.7,584.8,F,RN,2,B,A
210060476695,3,1,1,533.9,493.5,527.4,533.1,F,RN,2,D,A
210058375166,1,1,0,440.2,407.0,526.7,477.7,F,RN,2,A,B
210061328828,1,1,1,401.0,449.4,538.2,471.9,M,RN,2,C,B
210061554985,1,1,1,461.2,327.9,442.4,433.8,M,RN,2,A,B
210058317128,3,1,1,416.5,509.2,503.5,432.9,M,RN,2,B,A
210060033483,1,1,1,673.7,489.0,561.8,589.1,F,RN,2,F,B
210058313018,3,1,1,409.7,372.1,426.5,392.7,F,RN,2,B,B
210060275051,3,1,1,461.6,464.7,414.4,443.9,M,RN,2,A,B
210059379471,3,1,1,399.9,467.6,588.8,564.7,F,RN,2,D,B
210060335480,1,1,1,514.4,445.1,453.4,463.7,M,RN,2,B,B
210061366542,3,1,1,636.0,484.1,550.0,499.7,F,RN,2,C,B
210058601536,1,1,1,462.9,397.0,513.4,495.7,F,RN,2,B,B
210059825736,3,1,1,570.1,457.5,569.4,509.4,M,RN,2,D,B
210060083601,1,1,1,362.1,417.3,560.5,486.5,F,RN,2,B,B
210060402182,3,1,1,497.1,392.0,544.8,521.6,F,RN,2,B,B
210060136955,3,1,1,361.9,428.3,378.0,436.4,F,RN,2,B,B
210059000155,1,1,1,720.4,543.3,546.4,416.2,M,RN,2,B,B
210061181433,2,1,0,664.1,508.8,555.5,550.3,M,RN,2,C,B
210058628761,4,1,1,426.3,401.1,469.4,496.2,F,RN,2,B,B
210060534453,3,1,1,451.9,406.6,461.6,445.1,F,RN,2,B,A
210059196680,1,1,1,360.6,382.9,478.7,432.6,F,RN,2,B,B
210059357574,3,1,1,486.3,526.1,361.8,525.0,F,RN,2,C,B
210058103089,3,1,1,472.4,436.1,423.3,503.5,F,RN,2,C,B
210060325976,3,1,1,600.9,539.2,554.9,549.0,F,RN,3,J,B
210058262301,2,1,1,463.9,471.4,525.0,473.7,M,RN,2,B,B
210058609669,1,1,1,425.3,467.6,429.6,495.7,F,RN,2,C,B
210059839757,3,1,1,332.6,469.1,507.9,538.9,M,RN,2,C,B
210058448758,3,1,1,382.8,402.8,363.0,497.4,F,RN,2,B,B
210061494662,2,1,1,640.7,542.4,624.7,617.5,M,RN,2,B,B
210058848762,3,1,1,388.2,444.8,424.2,328.7,M,RN,2,B,B
210059770482,1,1,1,352.3,413.7,459.6,455.9,F,RN,2,B,B
210060507165,1,1,1,532.3,461.7,431.7,448.1,M,RN,2,C,B
210058656231,2,1,1,359.1,441.9,444.9,416.5,M,RN,2,B,B
210058784180,3,1,1,551.0,496.4,495.5,385.4,M,RN,2,B,B
210058284261,3,1,1,742.4,614.1,595.2,552.4,F,RN,2,C,B
210061483393,3,1,1,393.1,399.6,550.9,516.8,F,RN,2,B,B
210061649823,3,1,1,344.3,378.2,368.3,324.4,M,RN,2,G,B
210060518065,1,1,1,504.2,511.2,463.7,363.3,F,RN,2,C,A
210058209389,1,1,1,533.4,482.9,585.1,535.9,F,RN,2,B,B
210058153938,3,1,1,425.3,451.7,520.7,525.1,F,RN,2,C,B
210058109097,3,1,1,576.6,515.1,599.7,539.5,F,RN,3,D,B
210059890247,3,1,1,402.9,463.7,451.3,478.5,F,RN,2,B,A
210058128019,1,1,1,518.3,392.7,531.7,465.5,F,RN,3,I,B
210060297307,3,1,1,569.7,519.8,602.4,540.5,F,RN,2,D,B
210058117356,1,1,1,690.0,510.7,554.6,545.4,M,RN,2,B,B
210061609610,1,1,1,559.7,598.5,536.7,581.7,F,RN,2,B,B
210058692520,3,1,1,630.2,604.2,471.0,576.2,M,RN,2,D,B
210058664113,1,1,1,682.6,609.2,594.4,545.1,M,RN,2,G,B
210061815392,3,1,1,475.3,422.3,467.6,432.7,M,RN,2,B,A
210059981244,3,1,1,411.0,532.5,524.5,554.7,F,RN,2,B,B
210059553006,2,1,1,450.9,467.3,467.3,434.8,M,RN,2,F,B
210061768631,3,1,1,444.9,528.4,525.4,498.9,F,RN,2,A,B
210061029539,2,1,1,521.9,536.6,539.8,562.7,M,RN,2,D,B
210059384449,3,1,1,461.6,424.7,386.2,479.7,M,RN,2,B,B
210061115907,3,1,1,378.7,456.3,389.5,356.0,F,RN,2,B,B
210061696855,3,1,1,445.4,480.9,503.5,477.3,M,RN,2,A,B
210059350288,3,1,1,517.9,490.9,530.1,499.8,F,RN,2,D,B
210059290859,3,1,1,550.1,443.5,440.6,455.4,F,RN,2,C,B
210060092097,1,1,1,610.7,453.0,346.6,476.2,F,RN,3,I,B
210059137615,3,1,1,561.8,482.8,495.6,526.1,M,RN,2,B,B
210058213890,3,1,1,415.4,520.2,484.1,498.6,M,RN,2,B,B
210059530511,1,1,1,402.7,458.6,523.7,471.0,F,RN,2,A,B
210059378125,1,1,1,418.9,458.7,571.4,533.0,F,RN,2,B,B
210059079846,3,1,1,384.1,406.3,451.7,408.6,M,RN,2,B,B
210059377518,1,1,1,415.5,500.9,478.1,452.4,F,RN,2,B,B
210058503578,3,1,1,472.5,497.0,544.4,500.7,F,RN,2,B,B
210059014997,3,1,1,379.2,446.5,460.8,450.5,F,RN,2,B,B
210060659594,1,1,1,332.2,442.6,370.7,384.4,F,RN,2,A,B
